t,x_cmd,x_act,y_cmd,y_act,z_cmd,z_act,vx_cmd,vx_act,vy_cmd,vy_act,vz_cmd,vz_act,roll_cmd,roll_act,pitch_cmd,pitch_act,yaw_cmd,yaw_act,roll_rate_act,pitch_rate_act,yaw_rate_act
0.0009832382202148438,5.0,-0.00046874998952262104,0.0,5.859374869032763e-05,-3.0,0.020546874031424522,0.25,0.0,-4.687499895226211e-05,0.0,-0.25,-0.0,-5.6249998742714526e-06,0.00028698029927909374,-0.03,0.31063899397850037,0.0,-3.1404566764831543,0.0,0.0,-0.0
0.0060193538665771484,5.0,-0.00046874998952262104,0.0,5.859374869032763e-05,-3.0,0.020546874031424522,0.25,0.0,-4.687499895226211e-05,0.0,-0.25,-0.0,-5.629721232584386e-06,0.00028698029927909374,-0.03002518057823181,0.31063899397850037,0.0,-3.1404566764831543,0.0,0.0,-0.0
0.01078486442565918,5.0,-0.00046874998952262104,0.0,5.859374869032763e-05,-3.0,0.020546874031424522,0.25,0.0,-4.687499895226211e-05,0.0,-0.25,-0.0,-5.634188898633666e-06,0.00028698029927909374,-0.03004900813102722,0.31063899397850037,0.0,-3.1404566764831543,0.0,0.0,-0.0
0.015355348587036133,5.0,-0.00046874998952262104,0.0,5.859374869032763e-05,-3.0,0.02058105356991291,0.25,-0.0015869931085035205,-4.687499895226211e-05,3.6630004274229577e-07,-0.25,0.015573273412883282,-6.483910130114501e-06,0.0003727316507138312,-0.03373470955037399,0.31066033244132996,0.0,-3.140390396118164,-0.007932383567094803,0.0016236485680565238,0.0068197473883628845
0.020032167434692383,5.0,-0.00046874998952262104,0.0,5.859374869032763e-05,-3.0,0.02058105356991291,0.25,-0.0015869931085035205,-4.687499895226211e-05,3.6630004274229577e-07,-0.25,0.015573273412883282,-5.686881995889684e-06,0.0003727316507138312,-0.03028597732721576,0.31066033244132996,0.0,-3.140390396118164,-0.007932383567094803,0.0016236485680565238,0.0068197473883628845
0.024593830108642578,5.0,-0.0005078124813735485,0.0,5.859374869032763e-05,-3.0,0.020585937425494194,0.25,-0.010083639062941074,-4.687499895226211e-05,-2.8264778393349843e-06,-0.25,-0.006339550483971834,1.6913864999819406e-06,0.0005605126498267055,-0.0499555071183591,0.3102816045284271,0.0,-3.1397790908813477,-0.0038060173392295837,-0.10545023530721664,0.13665956258773804
0.029222726821899414,5.0,-0.0005078124813735485,0.0,5.859374869032763e-05,-3.0,0.020585937425494194,0.25,-0.010083639062941074,-4.687499895226211e-05,-2.8264778393349843e-06,-0.25,-0.006339550483971834,-5.311845261024551e-06,0.0005605126498267055,-0.031353381124357246,0.3102816045284271,0.0,-3.1397790908813477,-0.0038060173392295837,-0.10545023530721664,0.13665956258773804
0.0340573787689209,5.0,-0.0007421874906867743,0.0,5.859374869032763e-05,-3.0,0.020302733406424522,0.25,-0.03330601379275322,-4.687499895226211e-05,-1.4061538422538433e-06,-0.25,-0.048115186393260956,-8.424480554104387e-06,0.0012160971527919173,-0.08220064810347302,0.3078947961330414,0.0,-3.137620449066162,-0.003348119556903839,-0.46834221482276917,0.36517155170440674
0.03894495964050293,5.0,-0.0007421874906867743,0.0,5.859374869032763e-05,-3.0,0.020302733406424522,0.25,-0.03330601379275322,-4.687499895226211e-05,-1.4061538422538433e-06,-0.25,-0.048115186393260956,-5.491125314637339e-06,0.0012160971527919173,-0.034195153432434774,0.3078947961330414,0.0,-3.137620449066162,-0.003348119556903839,-0.46834221482276917,0.36517155170440674
0.04355621337890625,5.0,-0.001054687425494194,0.0,5.859374869032763e-05,-3.0,0.0197607409209013,0.25,-0.056824687868356705,-4.687499895226211e-05,-1.4011983694217633e-05,-0.25,-0.09825291484594345,2.3355642161016327e-05,0.0026175507809966803,-0.08804846709017801,0.3026692569255829,0.0,-3.1337809562683105,-0.06639203429222107,-0.9446665644645691,0.6458953619003296
0.04825472831726074,5.0,-0.001054687425494194,0.0,5.859374869032763e-05,-3.0,0.0197607409209013,0.25,-0.056824687868356705,-4.687499895226211e-05,-1.4011983694217633e-05,-0.25,-0.09825291484594345,-3.984544673803147e-06,0.009563732892274857,-0.03707452365887465,0.2830677926540375,0.0,-3.120337963104248,-0.35783064365386963,-1.9886924028396606,1.3429239988327026
0.05308866500854492,5.0,-0.001054687425494194,0.0,5.859374869032763e-05,-3.0,0.0197607409209013,0.25,-0.056824687868356705,-4.687499895226211e-05,-1.4011983694217633e-05,-0.25,-0.09825291484594345,-3.9877218285079885e-06,0.009563732892274857,-0.03710418708120422,0.2830677926540375,0.0,-3.120337963104248,-0.35783064365386963,-1.9886924028396606,1.3429239988327026
0.0576481819152832,5.0,-0.0028124998789280653,0.0,5.859374869032763e-05,-3.0,0.016279296949505806,0.25,-0.13921372592449188,-4.687499895226211e-05,-0.0009543033665977418,-0.25,-0.26542961597442627,0.0021711909782189784,0.019077589735388756,-0.227723222511676,0.259029746055603,0.0,-3.1027281284332275,-0.5554641485214233,-2.697608709335327,2.065424919128418
0.062331199645996094,5.0,-0.0028124998789280653,0.0,5.859374869032763e-05,-3.0,0.016279296949505806,0.25,-0.13921372592449188,-4.687499895226211e-05,-0.0009543033665977418,-0.25,-0.26542961597442627,0.0001090149828822943,0.019077589735388756,-0.047062818074805016,0.259029746055603,0.0,-3.1027281284332275,-0.5554641485214233,-2.697608709335327,2.065424919128418
0.06692671775817871,5.0,-0.0043750000186264515,0.0,3.9062499126885086e-05,-3.0,0.013291015289723873,0.25,-0.18629704415798187,0.0003937564762831628,-0.0028104477096349,-0.25,-0.35417693853378296,0.005382783022501822,0.026983672752976418,-0.15520778029542778,0.23838113248348236,0.0,-3.0854015350341797,-0.475116491317749,-2.888047695159912,2.5815317630767822
0.07160449028015137,5.0,-0.0043750000186264515,0.0,3.9062499126885086e-05,-3.0,0.013291015289723873,0.25,-0.18629704415798187,-3.124999930150807e-05,-0.0028104477096349,-0.25,-0.35417693853378296,-0.0005743841203466583,0.026983672752976418,-0.05279373444868981,0.23838113248348236,0.0,-3.0854015350341797,-0.475116491317749,-2.888047695159912,2.5815317630767822
0.07618427276611328,5.0,-0.00624999962747097,0.0,0.0,-3.0,0.009687500074505806,0.25,-0.224967822432518,-3.124999930150807e-05,-0.005454459227621555,-0.25,-0.4318574368953705,0.00033443637508590084,0.033883582800626755,-0.052833697359920044,0.21792744100093842,0.0,-3.0660574436187744,-0.3024485111236572,-2.909472942352295,3.001704454421997
0.08066201210021973,5.0,-0.00624999962747097,0.0,0.0,-3.0,0.009687500074505806,0.25,-0.224967822432518,0.0008723709937590684,-0.005454459227621555,-0.25,-0.4318574368953705,0.008683539401266144,0.033883582800626755,-0.14387900742358242,0.21792744100093842,0.0,-3.0660574436187744,-0.3024485111236572,-2.909472942352295,3.001704454421997
0.08510398864746094,5.0,-0.00624999962747097,0.0,0.0,-3.0,0.009687500074505806,0.25,-0.224967822432518,0.0,-0.005454459227621555,-0.25,-0.4318574368953705,-0.0013074063315389676,0.04116751253604889,-0.057558922313441986,0.1850801557302475,0.0,-3.0260841846466064,0.2206231951713562,-2.4605422019958496,3.5340216159820557
