t,x_cmd,x_act,y_cmd,y_act,z_cmd,z_act,vx_cmd,vx_act,vy_cmd,vy_act,vz_cmd,vz_act,roll_cmd,roll_act,pitch_cmd,pitch_act,yaw_cmd,yaw_act,roll_rate_act,pitch_rate_act,yaw_rate_act
0.0009615421295166016,5.0,-0.00046874998952262104,0.0,7.812499825377017e-05,-3.0,0.020546874031424522,0.25,0.0,-6.249999860301614e-05,0.0,-0.25,-0.0,-7.499999832361937e-06,0.0002698671887628734,0.03,0.3106996715068817,0.0,-3.14050030708313,0.0,0.0,-0.0
0.005952596664428711,5.0,-0.00046874998952262104,0.0,7.812499825377017e-05,-3.0,0.020546874031424522,0.25,0.0,-6.249999860301614e-05,0.0,-0.25,-0.0,-7.506238650391128e-06,0.0002698671887628734,0.03002495527267456,0.3106996715068817,0.0,-3.14050030708313,0.0,0.0,-0.0
0.011099576950073242,5.0,-0.00046874998952262104,0.0,7.812499825377017e-05,-3.0,0.020546874031424522,0.25,0.0,-6.249999860301614e-05,0.0,-0.25,-0.0,-7.5126723756043795e-06,0.0002698671887628734,0.030050690174102782,0.3106996715068817,0.0,-3.14050030708313,0.0,0.0,-0.0
0.015579938888549805,5.0,-0.00046874998952262104,0.0,7.812499825377017e-05,-3.0,0.020546874031424522,0.25,0.0,-6.249999860301614e-05,0.0,-0.25,-0.0,-7.518272827902295e-06,0.0002698671887628734,0.030073091983795167,0.3106996715068817,0.0,-3.14050030708313,0.0,0.0,-0.0
0.020382165908813477,5.0,-0.00046874998952262104,0.0,7.812499825377017e-05,-3.0,0.020610351115465164,0.25,-0.004266957752406597,-6.249999860301614e-05,-2.9449925932567567e-05,-0.25,0.0011360454373061657,5.733810360116872e-05,0.00037699009408243,0.0394949207044122,0.31066569685935974,0.0,-3.1404073238372803,0.002012140117585659,-0.025929536670446396,0.022402571514248848
0.025183916091918945,5.0,-0.00046874998952262104,0.0,7.812499825377017e-05,-3.0,0.020610351115465164,0.25,-0.004266957752406597,-6.249999860301614e-05,-2.9449925932567567e-05,-0.25,0.0011360454373061657,-3.99062995888412e-06,0.00037699009408243,0.03063396639540044,0.31066569685935974,0.0,-3.1404073238372803,0.002012140117585659,-0.025929536670446396,0.022402571514248848
0.02991628646850586,5.0,-0.0006640625069849193,0.0,7.812499825377017e-05,-3.0,0.02046874910593033,0.25,-0.029712175950407982,-6.249999860301614e-05,-7.709144483669661e-06,-0.25,-0.02817276120185852,-5.2545284180668776e-05,0.0007531901355832815,0.08748230858272737,0.31001314520835876,0.0,-3.1391453742980957,-0.00021915137767791748,-0.16361814737319946,0.22712862491607666
0.03484749794006348,5.0,-0.0006640625069849193,0.0,7.812499825377017e-05,-3.0,0.02046874910593033,0.25,-0.029712175950407982,-6.249999860301614e-05,-7.709144483669661e-06,-0.25,-0.02817276120185852,-6.61011325081811e-06,0.0029686035122722387,0.033741453009284994,0.3039538562297821,0.0,-3.1330602169036865,-0.09236660599708557,-0.8199319243431091,0.727459728717804
0.03991293907165527,5.0,-0.0012890624348074198,0.0,7.812499825377017e-05,-3.0,0.019687499850988388,0.25,-0.0726965144276619,-6.249999860301614e-05,-5.105145464767702e-05,-0.25,-0.10136690735816956,8.415453391014141e-05,0.0029686035122722387,0.12379030140782232,0.3039538562297821,0.0,-3.1330602169036865,-0.09236660599708557,-0.8199319243431091,0.727459728717804
0.04464101791381836,5.0,-0.0012890624348074198,0.0,7.812499825377017e-05,-3.0,0.019687499850988388,0.25,-0.0726965144276619,-6.249999860301614e-05,-5.105145464767702e-05,-0.25,-0.10136690735816956,-1.411278462015168e-06,0.00504002720117569,0.03896278032174563,0.29924607276916504,0.0,-3.1287314891815186,-0.20915770530700684,-1.1459146738052368,1.0136082172393799
