t,x_cmd,x_act,y_cmd,y_act,z_cmd,z_act,vx_cmd,vx_act,vy_cmd,vy_act,vz_cmd,vz_act,roll_cmd,roll_act,pitch_cmd,pitch_act,yaw_cmd,yaw_act,roll_rate_act,pitch_rate_act,yaw_rate_act
0.0008730888366699219,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.038396249999874274,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.005986213684082031,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.03842897080319457,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.028649330139160156,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.03857400058405881,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.033067941665649414,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.03860227693619605,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.037819623947143555,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.03863268473299609,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.0425722599029541,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.0386630986327157,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.047332763671875,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.03869356288152184,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.052106618881225586,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.03872411257120208,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.05662965774536133,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.03875305719303316,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
0.06130647659301758,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04200390428304673,-0.0,0.03878298591064629,0.0002707159728743136,0.35,0.3106619119644165,3.141592653589793,-3.140514850616455,0.0,0.0,-0.0
