t,x_cmd,x_act,y_cmd,y_act,z_cmd,z_act,vx_cmd,vx_act,vy_cmd,vy_act,vz_cmd,vz_act,roll_cmd,roll_act,pitch_cmd,pitch_act,yaw_cmd,yaw_act,thrust_cmd,roll_rate_act,pitch_rate_act,yaw_rate_act
0.0009207725524902344,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04762524401769042,-0.0,0.038396249999874274,0.00028883281629532576,0.1,0.3106236159801483,3.141592653589793,-3.140470027923584,0.31362524401769043,0.0,0.0,-0.0
0.00580596923828125,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04809056138616084,-0.0,0.03842751220541531,0.00028883281629532576,0.1,0.3106236159801483,3.141592653589793,-3.140470027923584,0.31409056138616087,0.0,0.0,-0.0
0.010709047317504883,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04855758196608247,-0.0,0.03845888884069843,0.0003465390473138541,0.1,0.3041888177394867,3.141592653589793,-3.1404988765716553,0.31455758196608247,-0.009081702679395676,-1.736504316329956,0.002280548680573702
0.0154266357421875,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04900693456588355,-0.0,0.03848907845812354,0.0003465390473138541,0.1,0.3041888177394867,3.141592653589793,-3.1404988765716553,0.3150069345658836,-0.009081702679395676,-1.736504316329956,0.002280548680573702
0.019824504852294922,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199687499989523,0.0,-0.04942583374493701,-0.0,0.03851722207175994,0.0003465390473138541,0.1,0.3041888177394867,3.141592653589793,-3.1404988765716553,0.31542583374493705,-0.009081702679395676,-1.736504316329956,0.002280548680573702
0.024564504623413086,-23.2979679107666,-0.0008984374580904841,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.018012695014476776,-3.0,-0.05162743479013443,-0.3197549116100712,0.0003360533737577498,0.003714284037507419,-0.33080270886421204,0.038820070025247407,0.0003055616107303649,0.1,0.28188058733940125,3.141592653589793,-3.140516996383667,0.2622857159624926,-0.013668851926922798,-3.7088136672973633,-0.008861125446856022
0.029344558715820312,-23.2979679107666,-0.0013281250139698386,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.015278319828212261,-3.0,-0.07624717801809311,-0.31996093749767174,-0.002318810438737273,0.007138378249619853,-0.4449370205402374,0.03317570495319307,0.0002665514766704291,0.1,0.2516978681087494,3.141592653589793,-3.140502691268921,0.2588616217503802,-0.04212591052055359,-4.957823753356934,0.0023905690759420395
0.03402400016784668,-23.2979679107666,-0.0013281250139698386,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.015278319828212261,-3.0,-0.07624717801809311,-0.31996093749767174,-0.002318810438737273,-0.050508729906141685,-0.4449370205402374,0.03832846662668578,0.0002665514766704291,0.1,0.2516978681087494,3.141592653589793,-3.140502691268921,0.3165087299061417,-0.04212591052055359,-4.957823753356934,0.0023905690759420395
0.03894805908203125,-23.2979679107666,-0.0013281250139698386,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.015278319828212261,-3.0,-0.07624717801809311,-0.31996093749767174,-0.002318810438737273,-0.050975154653703815,-0.4449370205402374,0.03835974839763108,0.0029769756365567446,0.1,0.17985187470912933,3.141592653589793,-3.140838861465454,0.31697515465370385,-0.2852054238319397,-5.025445461273193,-0.02385382354259491
0.04358482360839844,-23.2979679107666,-0.003359374823048711,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.0060400390066206455,-3.0,-0.15400923788547516,-0.32017936294996974,0.001054777530953288,0.14829164154628038,-0.6522300839424133,0.04656738984006098,0.0029769756365567446,0.061971672142547424,0.17985187470912933,3.141592653589793,-3.140838861465454,0.11770835845371963,-0.2852054238319397,-5.025445461273193,-0.02385382354259491
0.04835057258605957,-23.2979679107666,-0.003359374823048711,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.0060400390066206455,-3.0,-0.15400923788547516,-0.3199687499989523,0.001054777530953288,-0.05139519454142005,-0.6522300839424133,0.03838397411326468,0.0061058602295815945,0.1,0.1412886381149292,3.141592653589793,-3.1412723064422607,0.31739519454142007,-0.37538182735443115,-3.6164095401763916,-0.02944229543209076
0.05302858352661133,-23.2979679107666,-0.004921874962747097,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,-0.0005175780970603228,-3.0,-0.18363057076931,-0.3199687499989523,0.00016298845002893358,0.08867655915668736,-0.7512005567550659,0.036842499008290196,0.0061058602295815945,0.1,0.1412886381149292,3.141592653589793,-3.1412723064422607,0.17732344084331264,-0.37538182735443115,-3.6164095401763916,-0.02944229543209076
