t,x_cmd,x_act,y_cmd,y_act,z_cmd,z_act,vx_cmd,vx_act,vy_cmd,vy_act,vz_cmd,vz_act,roll_cmd,roll_act,pitch_cmd,pitch_act,yaw_cmd,yaw_act,thrust_cmd,roll_rate_act,pitch_rate_act,yaw_rate_act
0.0011081695556640625,-23.2979679107666,-0.00046874998952262104,-0.39990234375,6.83593752910383e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199765625002329,0.0,-0.04200390428304673,-0.0,0.03839718750002794,0.00026839732890948653,0.1,0.31066998839378357,3.141592653589793,-3.140507936477661,0.43401561713218695,0.0,0.0,-0.0
0.005907773971557617,-23.2979679107666,-0.00046874998952262104,-0.39990234375,6.83593752910383e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199765625002329,0.0,-0.04200390428304673,-0.0,0.03842790271847511,0.00026839732890948653,0.1,0.31066998839378357,3.141592653589793,-3.140507936477661,0.43401561713218695,0.0,0.0,-0.0
0.010920047760009766,-23.2979679107666,-0.00046874998952262104,-0.39990234375,6.83593752910383e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199765625002329,0.0,-0.04200390428304673,-0.0,0.03845997892121789,0.0003072830440942198,0.1,0.30799660086631775,3.141592653589793,-3.1405491828918457,0.43401561713218695,-0.022376039996743202,-1.0945136547088623,-0.0003887549974024296
0.015258073806762695,-23.2979679107666,-0.0007031249697320163,-0.39990234375,7.812499825377017e-05,-0.03195800632238388,0.019375000149011612,-3.0,-0.04354477301239967,-0.32020949174196706,0.0018811896443367004,-0.014052416100446982,-0.234213188290596,0.04361507620079225,0.0002544949238654226,0.1,0.2877511978149414,3.141592653589793,-3.140537977218628,0.32220966440178794,0.011850087903439999,-3.4321415424346924,-0.003690822282806039
0.019823551177978516,-23.2979679107666,-0.0007031249697320163,-0.39990234375,7.812499825377017e-05,-0.03195800632238388,0.019375000149011612,-3.0,-0.04354477301239967,-0.31998437499860305,0.0018811896443367004,-0.0410664051771164,-0.234213188290596,0.0382509085464536,0.0002544949238654226,0.1,0.2877511978149414,3.141592653589793,-3.140537977218628,0.43026562070846563,0.011850087903439999,-3.4321415424346924,-0.003690822282806039
0.024457216262817383,-23.2979679107666,-0.0012499999720603228,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.016538085415959358,-3.0,-0.08348244428634644,-0.31932867608844706,0.0018031001091003418,0.022427118441072258,-0.4177032709121704,0.03710209637963378,0.0002544949238654226,0.1,0.2877511978149414,3.141592653589793,-3.140537977218628,0.17629152623571098,0.011850087903439999,-3.4321415424346924,-0.003690822282806039
0.029218435287475586,-23.2979679107666,-0.0012499999720603228,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.016538085415959358,-3.0,-0.08348244428634644,-0.31996093749767174,0.0018031001091003418,-0.03879687339067459,-0.4177032709121704,0.04012015040063518,0.0002754451415967196,0.1,0.2650936543941498,3.141592653589793,-3.140589475631714,0.42118749356269836,0.0025960681959986687,-4.740050792694092,-0.009813174605369568
0.034165382385253906,-23.2979679107666,-0.003320312360301614,-0.39990234375,0.0,-0.03195800632238388,0.008168945088982582,-3.0,-0.1697167009115219,-0.31893483953904783,-0.0032437669578939676,0.13707632093751246,-0.6524258255958557,0.025818501022568396,0.0022225850261747837,0.05404773513815386,0.19795487821102142,3.141592653589793,-3.1408627033233643,0.0,-0.24290047585964203,-5.670211315155029,-0.02045634761452675
0.03881239891052246,-23.2979679107666,-0.003320312360301614,-0.39990234375,0.0,-0.03195800632238388,0.008168945088982582,-3.0,-0.1697167009115219,-0.319921875,-0.0032437669578939676,-0.032101561129093174,-0.6524258255958557,0.040366584664617004,0.0022225850261747837,0.1,0.19795487821102142,3.141592653589793,-3.1408627033233643,0.39440624451637274,-0.24290047585964203,-5.670211315155029,-0.02045634761452675
0.04348421096801758,-23.2979679107666,-0.003320312360301614,-0.39990234375,0.0,-0.03195800632238388,0.008168945088982582,-3.0,-0.1697167009115219,-0.319921875,-0.0032437669578939676,-0.032101561129093174,-0.6524258255958557,0.03827215418451432,0.004716719035059214,0.1,0.15673339366912842,3.141592653589793,-3.1411969661712646,0.39440624451637274,-0.3554212749004364,-4.8550567626953125,-0.025200001895427704
0.04817533493041992,-23.2979679107666,-0.0054687499068677425,-0.39990234375,-3.9062499126885086e-05,-0.03195800632238388,-0.00013183592818677425,-3.0,-0.21528778970241547,-0.31905793544825956,-0.004383857361972332,0.15148559256976885,-0.8189905881881714,0.03378923289060969,0.004716719035059214,0.1,0.15673339366912842,3.141592653589793,-3.1411969661712646,0.0,-0.3554212749004364,-4.8550567626953125,-0.025200001895427704
0.053117990493774414,-23.2979679107666,-0.0054687499068677425,-0.39990234375,-3.9062499126885086e-05,-0.03195800632238388,-0.00013183592818677425,-3.0,-0.21528778970241547,-0.31989062500069854,-0.004383857361972332,-0.025460936315357688,-0.8189905881881714,0.039877006411816136,0.008700261823832989,0.1,0.11857724189758301,3.141592653589793,3.1414904594421387,0.36784374526143077,-0.38342586159706116,-2.7916903495788574,-0.021143212914466858
0.05777478218078613,-23.2979679107666,-0.0073046875186264515,-0.39990234375,-7.812499825377017e-05,-0.03195800632238388,-0.0070214844308793545,-3.0,-0.23610514402389526,-0.31902054643116406,-0.005651072133332491,0.12799917626847518,-0.9057474136352539,0.03337539013132474,0.008700261823832989,0.1,0.11857724189758301,3.141592653589793,3.1414904594421387,0.0,-0.38342586159706116,-2.7916903495788574,-0.021143212914466858
0.06242036819458008,-23.2979679107666,-0.0073046875186264515,-0.39990234375,-7.812499825377017e-05,-0.03195800632238388,-0.0070214844308793545,-3.0,-0.23610514402389526,-0.319859375001397,-0.005651072133332491,-0.019949217513203624,-0.9057474136352539,0.03990051586134565,0.010566171258687973,0.1,0.10802792757749557,3.141592653589793,3.1412925720214844,0.3457968700528145,-0.35888081789016724,-1.8120276927947998,-0.017208024859428406
0.06699633598327637,-23.2979679107666,-0.010820312425494194,-0.39990234375,-0.00017578124243300408,-0.03195800632238388,-0.020048826932907104,-3.0,-0.2548605501651764,-0.3176471387384772,-0.007569783367216587,0.25,-0.942337155342102,0.02860005005764219,0.010566171258687973,0.1,0.10802792757749557,3.141592653589793,3.1412925720214844,0.0,-0.35888081789016724,-1.8120276927947998,-0.017208024859428406
