t,x_cmd,x_act,y_cmd,y_act,z_cmd,z_act,vx_cmd,vx_act,vy_cmd,vy_act,vz_cmd,vz_act,roll_cmd,roll_act,pitch_cmd,pitch_act,yaw_cmd,yaw_act,roll_rate_act,pitch_rate_act,yaw_rate_act
0.00074005126953125,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-7.998821361692639,0.0,-0.13732015048607585,0.0,-0.04200390428304673,-0.0,0.0,0.00028566847322508693,0.35,0.31063950061798096,-3.1244267917564894,-3.14043927192688,0.0,0.0,-0.0
0.005688667297363281,-23.2979679107666,-0.00046874998952262104,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.020546874031424522,-7.998821361692639,0.0,-0.13732015048607585,0.0,-0.04200390428304673,-0.0,0.0,0.00028566847322508693,0.35,0.31063950061798096,-3.1244267917564894,-3.14043927192688,0.0,0.0,-0.0
0.02815699577331543,-23.2979679107666,-0.0013671874767169356,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.015766602009534836,-7.998821328349536,-0.07534770667552948,-0.13732209268928303,-1.6551017324673012e-05,-0.016904085202764787,-0.382078617811203,0.0,0.00029608383192680776,0.35,0.2436760514974594,-3.1244265489453147,-3.1404125690460205,0.006084473803639412,-4.709293842315674,0.007615302223712206
0.03289198875427246,-23.2979679107666,-0.0013671874767169356,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.015766602009534836,-7.998821328349536,-0.07534770667552948,-0.13732209268928303,-1.6551017324673012e-05,-0.03817968666553498,-0.382078617811203,0.0,0.00029608383192680776,0.35,0.2436760514974594,-3.1244265489453147,-3.1404125690460205,0.006084473803639412,-4.709293842315674,0.007615302223712206
0.03782844543457031,-23.2979679107666,-0.002109374850988388,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.012412109412252903,-7.9988212532618705,-0.1161360889673233,-0.1373264663719232,-1.808963315852452e-05,0.03245735691120388,-0.4719279408454895,0.0,0.00025200832169502974,0.35,0.22022902965545654,-3.1244260021544212,-3.140383243560791,0.011616806499660015,-4.898115634918213,0.01119090337306261
0.04243922233581543,-23.2979679107666,-0.002109374850988388,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.012412109412252903,-7.9988212532618705,-0.1161360889673233,-0.1373264663719232,-1.808963315852452e-05,-0.03549609258770943,-0.4719279408454895,0.0,0.00025200832169502974,0.35,0.22022902965545654,-3.1244260021544212,-3.140383243560791,0.011616806499660015,-4.898115634918213,0.01119090337306261
0.04773402214050293,-23.2979679107666,-0.004062499850988388,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.005117187276482582,-7.99882105562843,-0.17795243859291077,-0.13733797739620832,2.7932424018217716e-06,0.1081150661842624,-0.65255206823349,0.0,-4.261049525666749e-06,0.35,0.1732609122991562,-3.1244245630643275,-3.1401798725128174,0.02950051613152027,-3.0122735500335693,0.01915273629128933
0.052448272705078125,-23.2979679107666,-0.004062499850988388,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.005117187276482582,-7.99882105562843,-0.17795243859291077,-0.13733797739620832,2.7932424018217716e-06,-0.02966015487909317,-0.65255206823349,0.0,-4.261049525666749e-06,0.35,0.1732609122991562,-3.1244245630643275,-3.1401798725128174,0.02950051613152027,-3.0122735500335693,0.01915273629128933
0.05731487274169922,-23.2979679107666,-0.004062499850988388,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,0.005117187276482582,-7.99882105562843,-0.17795243859291077,-0.13733797739620832,2.7932424018217716e-06,-0.02966015487909317,-0.65255206823349,0.0,-0.00025300023844465613,0.35,0.15775762498378754,-3.1244245630643275,-3.139963388442993,0.030413774773478508,-1.1948063373565674,0.024617325514554977
0.06188225746154785,-23.2979679107666,-0.006640624720603228,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,-0.004560546949505806,-7.998820794676193,-0.24057957530021667,-0.13735317490224025,0.00014263683988247067,0.1899699031234024,-0.9110806584358215,0.0,-0.00025300023844465613,0.35,0.15775762498378754,-3.124422663096048,-3.139963388442993,0.030413774773478508,-1.1948063373565674,0.024617325514554977
0.06677556037902832,-23.2979679107666,-0.006640624720603228,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,-0.004560546949505806,-7.998820794676193,-0.24057957530021667,-0.13735317490224025,0.00014263683988247067,-0.021917967498302462,-0.9110806584358215,0.0,-0.0004852279380429536,0.35,0.15663157403469086,-3.124422663096048,-3.1396615505218506,0.021894562989473343,0.45234835147857666,0.02990426868200302
0.07138466835021973,-23.2979679107666,-0.009531250223517418,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,-0.015756836161017418,-7.998820501990279,-0.2961440086364746,-0.13737021853363374,0.00038686583866365254,0.22995568204284972,-1.1626538038253784,0.0,-0.0004852279380429536,0.35,0.15663157403469086,-3.124420532328008,-3.1396615505218506,0.021894562989473343,0.45234835147857666,0.02990426868200302
0.07582330703735352,-23.2979679107666,-0.009531250223517418,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,-0.015756836161017418,-7.998820501990279,-0.2961440086364746,-0.13737021853363374,0.00038686583866365254,-0.012960936129093171,-1.1626538038253784,0.0,-0.0005422196118161082,0.35,0.1606902927160263,-3.124420532328008,-3.139508008956909,0.01508371252566576,0.9532503485679626,0.03238945081830025
0.08043265342712402,-23.2979679107666,-0.01238281186670065,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,-0.027036132290959358,-7.998820213152942,-0.3418387174606323,-0.13738703598200713,0.0006350859766826034,0.2407673933161111,-1.361573338508606,0.0,-0.000535828061401844,0.35,0.16883324086666107,-3.124418429836938,-3.139294385910034,0.0046567153185606,1.3308531045913696,0.03514176234602928
0.08497452735900879,-23.2979679107666,-0.01238281186670065,-0.39990234375,4.8828122089616954e-05,-0.03195800632238388,-0.027036132290959358,-7.998820213152942,-0.3418387174606323,-0.13738703598200713,0.0006350859766826034,-0.0039374992251396184,-1.361573338508606,0.0,-0.000535828061401844,0.35,0.16883324086666107,-3.124418429836938,-3.139294385910034,0.0046567153185606,1.3308531045913696,0.03514176234602928
0.08963561058044434,-23.2979679107666,-0.017656249925494194,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,-0.04752929508686066,-7.998820213152942,-0.3835170567035675,-0.13738703598200713,0.0008580086287111044,-0.0039374992251396184,-1.4632295370101929,0.0,-0.0003307645092718303,0.35,0.18832539021968842,-3.124418429836938,-3.1387548446655273,-0.0118407616391778,1.330554723739624,0.03960435092449188
0.09442877769470215,-23.2979679107666,-0.017656249925494194,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,-0.04752929508686066,-7.998819621094039,-0.3835170567035675,-0.13742150196025668,0.0008580086287111044,0.25,-1.4632295370101929,0.0,-0.0003307645092718303,0.35,0.18832539021968842,-3.124414120954052,-3.1387548446655273,-0.0118407616391778,1.330554723739624,0.03960435092449188
0.09909248352050781,-23.2979679107666,-0.017656249925494194,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,-0.04752929508686066,-7.998819621094039,-0.3835170567035675,-0.13742150196025668,0.0008580086287111044,0.012457031011581422,-1.4632295370101929,0.0,-0.0003307645092718303,0.35,0.18832539021968842,-3.124414120954052,-3.1387548446655273,-0.0118407616391778,1.330554723739624,0.03960435092449188
0.10375213623046875,-23.2979679107666,-0.021992186084389687,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,-0.06376952677965164,-7.998819181379619,-0.42098820209503174,-0.13744709379785983,0.001019475981593132,0.25,-1.5511187314987183,0.0,-8.681903273100033e-05,0.35,0.20035646855831146,-3.124410921502193,-3.138317823410034,-0.01594863273203373,1.0013561248779297,0.040882520377635956
0.10835099220275879,-23.2979679107666,-0.021992186084389687,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,-0.06376952677965164,-7.998819181379619,-0.42098820209503174,-0.13744709379785983,0.001019475981593132,0.02544921636581421,-1.5511187314987183,0.0,9.764040441950783e-05,0.35,0.2068694680929184,-3.124410921502193,-3.1379969120025635,-0.014933288097381592,0.7590152025222778,0.04048190638422966
