t,x_cmd,x_act,y_cmd,y_act,z_cmd,z_act,vx_cmd,vx_act,vy_cmd,vy_act,vz_cmd,vz_act,roll_cmd,roll_act,pitch_cmd,pitch_act,yaw_cmd,yaw_act,thrust_cmd,roll_rate_act,pitch_rate_act,yaw_rate_act
0.0007956027984619141,-23.2979679107666,-0.00046874998952262104,-0.39990234375,6.83593752910383e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199765625002329,0.0,-0.09525048803538085,-0.0,0.03839718750002794,0.0002536220708861947,0.1,0.31069502234458923,3.141592653589793,-3.1405301094055176,0.6470019521415233,0.0,0.0,-0.0
0.0058019161224365234,-23.2979679107666,-0.00046874998952262104,-0.39990234375,6.83593752910383e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199765625002329,0.0,-0.09525048803538085,-0.0,0.03842922555859203,0.0002536220708861947,0.1,0.31069502234458923,3.141592653589793,-3.1405301094055176,0.6470019521415233,0.0,0.0,-0.0
0.010522842407226562,-23.2979679107666,-0.00046874998952262104,-0.39990234375,6.83593752910383e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199765625002329,0.0,-0.09525048803538085,-0.0,0.038459437273880515,0.0002536220708861947,0.1,0.31069502234458923,3.141592653589793,-3.1405301094055176,0.6470019521415233,0.0,0.0,-0.0
0.015236854553222656,-23.2979679107666,-0.00046874998952262104,-0.39990234375,6.83593752910383e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.3199765625002329,0.0,-0.09525048803538085,-0.0,0.038489604741921715,0.0002157640556106344,0.1,0.28366073966026306,3.141592653589793,-3.1405017375946045,0.6470019521415233,0.00322608626447618,-3.572280168533325,-0.0008617290877737105
0.02012014389038086,-23.2979679107666,-0.0011328124674037099,-0.39990234375,0.0,-0.03195800632238388,0.017490234225988388,-3.0,-0.08422961831092834,-0.31852201169944,-0.008126731030642986,-0.0323509535221744,-0.3594149351119995,0.017749616799906803,0.0002157640556106344,0.06192746262663332,0.28366073966026306,3.141592653589793,-3.1405017375946045,0.3954038140886976,0.00322608626447618,-3.572280168533325,-0.0008617290877737105
0.025021791458129883,-23.2979679107666,-0.0011328124674037099,-0.39990234375,0.0,-0.03195800632238388,0.017490234225988388,-3.0,-0.08422961831092834,-0.319921875,-0.008126731030642986,-0.09494482405483723,-0.3594149351119995,0.04042461933015754,0.00028707715682685375,0.1,0.25332140922546387,3.141592653589793,-3.1405396461486816,0.6457792962193489,-0.0027408218011260033,-5.476289749145508,-0.006813854910433292
0.02988433837890625,-23.2979679107666,-0.0027343749534338713,-0.39990234375,-1.9531249563442543e-05,-0.03195800632238388,0.011249999515712261,-3.0,-0.16788887977600098,-0.3195045829340637,-0.0019171894527971745,0.03401183685796533,-0.6366788148880005,0.05020663764286445,0.0007535568438470364,0.05623316791013924,0.19274412095546722,3.141592653589793,-3.1406846046447754,0.1299526525681387,-0.11683834344148636,-6.896961212158203,-0.019580965861678123
0.03456902503967285,-23.2979679107666,-0.0027343749534338713,-0.39990234375,-1.9531249563442543e-05,-0.03195800632238388,0.011249999515712261,-3.0,-0.16788887977600098,-0.3199062500003493,-0.0019171894527971745,-0.09432080058380962,-0.6366788148880005,0.039230069296837096,0.0007535568438470364,0.1,0.19274412095546722,3.141592653589793,-3.1406846046447754,0.6432832023352385,-0.11683834344148636,-6.896961212158203,-0.019580965861678123
0.03921842575073242,-23.2979679107666,-0.0044140624813735485,-0.39990234375,-1.9531249563442543e-05,-0.03195800632238388,0.004853515420109034,-3.0,-0.21665595471858978,-0.3199062500003493,-0.0021259000059217215,0.0438953763531339,-0.8134790062904358,0.037928271703808664,0.0018646911485120654,0.1,0.14837753772735596,3.141592653589793,-3.140897035598755,0.09041849458746443,-0.20388028025627136,-6.662064075469971,-0.02564370632171631
0.043871402740478516,-23.2979679107666,-0.0044140624813735485,-0.39990234375,-1.9531249563442543e-05,-0.03195800632238388,0.004853515420109034,-3.0,-0.21665595471858978,-0.3199062500003493,-0.0021259000059217215,-0.0936811521742493,-0.8134790062904358,0.038406741949774614,0.0018646911485120654,0.1,0.14837753772735596,3.141592653589793,-3.140897035598755,0.6407246086969972,-0.20388028025627136,-6.662064075469971,-0.02564370632171631
0.048539161682128906,-23.2979679107666,-0.0073046875186264515,-0.39990234375,-5.859374869032763e-05,-0.03195800632238388,-0.006562499795109034,-3.0,-0.2616623342037201,-0.3190381423223375,-0.0029929368756711483,0.1520321026379559,-1.0396384000778198,0.034510732239155635,0.005110347643494606,0.1,0.09335707873106003,3.141592653589793,-3.14147686958313,0.0,-0.3079048693180084,-4.013749599456787,-0.03706928715109825
