t,x_cmd,x_act,y_cmd,y_act,z_cmd,z_act,vx_cmd,vx_act,vy_cmd,vy_act,vz_cmd,vz_act,roll_cmd,roll_act,pitch_cmd,pitch_act,yaw_cmd,yaw_act,roll_rate_act,pitch_rate_act,yaw_rate_act
0.018924713134765625,-23.2979679107666,-0.00046874998952262104,-0.39990234375,7.812499825377017e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.31998437499860305,0.0,-0.04200390428304673,-0.0,0.03839812499983236,0.0002685260260477662,0.1,0.31069812178611755,3.141592653589793,-3.140507936477661,0.0,0.0,-0.0
0.023934125900268555,-23.2979679107666,-0.00046874998952262104,-0.39990234375,7.812499825377017e-05,-0.03195800632238388,0.020546874031424522,-3.0,0.0,-0.31998437499860305,0.0,-0.04200390428304673,-0.0,0.03843018367608995,0.0002685260260477662,0.1,0.31069812178611755,3.141592653589793,-3.140507936477661,0.0,0.0,-0.0
0.028858661651611328,-23.2979679107666,-0.0009374999790452421,-0.39990234375,7.812499825377017e-05,-0.03195800632238388,0.017705077305436134,-3.0,-0.055026549845933914,-0.31998437499860305,0.0032529106829315424,0.01797642912776093,-0.32293787598609924,0.04545788627753764,0.00030661694472655654,0.1,0.278440922498703,3.141592653589793,-3.140564203262329,0.017808163538575172,-3.753992795944214,0.002463590819388628
0.03353619575500488,-23.2979679107666,-0.0009374999790452421,-0.39990234375,7.812499825377017e-05,-0.03195800632238388,0.017705077305436134,-3.0,-0.055026549845933914,-0.31998437499860305,0.0032529106829315424,-0.03973046690225601,-0.32293787598609924,0.03888260789797713,0.00030661694472655654,0.1,0.278440922498703,3.141592653589793,-3.140564203262329,0.017808163538575172,-3.753992795944214,0.002463590819388628
0.038201332092285156,-23.2979679107666,-0.0009374999790452421,-0.39990234375,7.812499825377017e-05,-0.03195800632238388,0.017705077305436134,-3.0,-0.055026549845933914,-0.31998437499860305,0.0032529106829315424,-0.03973046690225601,-0.32293787598609924,0.03891276681811706,0.00023426544794347137,0.1,0.22978805005550385,3.141592653589793,-3.140564203262329,0.009868314489722252,-5.901585578918457,-0.0019203699193894863
0.042760372161865234,-23.2979679107666,-0.0017578124534338713,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.013315428979694843,-3.0,-0.10897108912467957,-0.3195403429381378,-0.001616932451725006,0.060065738377153045,-0.5286034941673279,0.026648401577676038,0.00023426544794347137,0.1,0.22978805005550385,3.141592653589793,-3.140564203262329,0.009868314489722252,-5.901585578918457,-0.0019203699193894863
0.04762101173400879,-23.2979679107666,-0.0017578124534338713,-0.39990234375,5.859374869032763e-05,-0.03195800632238388,0.013315428979694843,-3.0,-0.10897108912467957,-0.3199687499989523,-0.001616932451725006,-0.03621874824166298,-0.5286034941673279,0.03926782704318913,0.001310635358095169,0.1,0.1696460098028183,3.141592653589793,-3.1406757831573486,-0.17897656559944153,-6.566473007202148,-0.01103072240948677
0.05217790603637695,-23.2979679107666,-0.0035937498323619366,-0.39990234375,3.9062499126885086e-05,-0.03195800632238388,0.005488281138241291,-3.0,-0.1763824075460434,-0.3195245162085887,-0.0017706509679555893,0.1418079336688148,-0.7428700923919678,0.03703145954266401,0.001310635358095169,0.07989970120148562,0.1696460098028183,3.141592653589793,-3.1406757831573486,-0.17897656559944153,-6.566473007202148,-0.01103072240948677
0.0569767951965332,-23.2979679107666,-0.0035937498323619366,-0.39990234375,3.9062499126885086e-05,-0.03195800632238388,0.005488281138241291,-3.0,-0.1763824075460434,-0.3199531249993015,-0.0017706509679555893,-0.029957029968500137,-0.7428700923919678,0.03931876534029643,0.001310635358095169,0.1,0.1696460098028183,3.141592653589793,-3.1406757831573486,-0.17897656559944153,-6.566473007202148,-0.01103072240948677
0.0618741512298584,-23.2979679107666,-0.0035937498323619366,-0.39990234375,3.9062499126885086e-05,-0.03195800632238388,0.005488281138241291,-3.0,-0.1763824075460434,-0.3199531249993015,-0.0017706509679555893,-0.029957029968500137,-0.7428700923919678,0.03845678872153934,0.0025566783733665943,0.1,0.13673734664916992,3.141592653589793,-3.140815019607544,-0.2586987018585205,-6.092390060424805,-0.015054475516080856
